book_id,authors,original_publication_year,original_title,language_code
429,"Haruki Murakami, Philip Gabriel",2002.0,海辺のカフカ [Umibe no Kafuka],en-US
430,Thomas Harris,1981.0,Red Dragon,eng
431,Isaac Asimov,1950.0,"I, Robot",eng
432,J.R. Ward,2005.0,Dark Lover,eng
433,Becca Fitzpatrick,2010.0,Crescendo,en-US
434,Lauren Oliver,2010.0,Before I Fall,eng
435,Arundhati Roy,1997.0,The God of Small Things,eng
436,Sue Monk Kidd,2014.0,The Invention of Wings,en-US
437,Liane Moriarty,2009.0,What Alice Forgot,eng
438,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987.0,A Brief History of Time: From the Big Bang to Black Holes,eng
439,Ken Follett,2010.0,Fall of Giants,eng
440,Stephen King,2009.0,Under the Dome,eng
441,Neal Stephenson,1992.0,Snow Crash,eng
442,Sarah Dessen,2006.0,Just Listen,en-US
443,"A.A. Milne, Ernest H. Shepard",1926.0,Winnie-the-Pooh,eng
444,S.J. Watson,2011.0,Before I Go to Sleep,en-CA
445,Arthur Conan Doyle,1887.0,A Study in Scarlet,eng
446,Christopher Paolini,2008.0,Brisingr,eng
447,Rick Warren,2002.0,The Purpose Driven Life: What on Earth am I Here For?,en-US
448,"P.C. Cast, Kristin Cast",2007.0,Betrayed: a House of Night Novel,en-US
449,Jim Butcher,2000.0,Storm Front,en-US
450,"Jane Austen, Alfred MacAdam",1817.0,Northanger Abbey,eng
451,Rick Yancey,2013.0,The 5th Wave,eng
452,Charles Frazier,1997.0,Cold Mountain,en-US
453,"Laura Joffe Numeroff, Felicia Bond",1985.0,If You Give a Mouse a Cookie,en-US
454,Emily Giffin,2005.0,Something Blue,en-US
455,Tennessee Williams,1947.0,A Streetcar Named Desire,eng
456,Elizabeth Kostova,2005.0,The Historian,eng
457,Emily St. John Mandel,2014.0,Station Eleven,eng
458,"Fredrik Backman, Henning Koch",2012.0,En man som heter Ove,eng
459,Cassandra Clare,2013.0,Clockwork Princess,eng
460,Pearl S. Buck,1931.0,The Good Earth,eng
461,John Berger,1972.0,Ways of Seeing,eng
462,Diana Gabaldon,1992.0,Dragonfly in Amber,eng
463,Anonymous,1611.0,,eng
464,Jennifer Weiner,2002.0,In Her Shoes,
465,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,The Hobbit,eng
466,Junot Díaz,2007.0,The Brief Wondrous Life of Oscar Wao,eng
467,Zora Neale Hurston,1937.0,Their Eyes Were Watching God,eng
468,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001.0,Fantastic Beasts and Where to Find Them,eng
469,"Malala Yousafzai, Christina Lamb",2012.0,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,eng
470,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814.0,Mansfield Park,eng
471,Viktor E. Frankl,1946.0,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,eng
472,Tana French,2007.0,In the Woods,eng
473,Richard Dawkins,2006.0,The God Delusion,eng
474,Gayle Forman,2011.0,Where She Went,en-US
475,John Irving,1978.0,The World According to Garp,eng
476,Lee Child,1997.0,Killing Floor,eng
477,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719.0,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",eng
478,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513.0,Il Principe,eng
479,Philip Pullman,2000.0,The Amber Spyglass,eng
480,Terry Goodkind,1994.0,Wizard's First Rule,eng
481,Kathleen Grissom,2010.0,The Kitchen House,en-CA
482,J.D. Salinger,1961.0,Franny and Zooey,en-US
483,Chuck Palahniuk,2001.0,Choke,eng
484,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880.0,Братья Карамазовы,eng
485,Jeanne DuPrau,2003.0,The City of Ember,eng
486,Michael Crichton,1969.0,The Andromeda Strain,
487,Stephen King,1996.0,The Green Mile,eng
488,Kahlil Gibran,1923.0,The Prophet,eng
489,Art Spiegelman,1985.0,Maus: A Survivor's Tale : My Father Bleeds History,eng
490,"P.C. Cast, Kristin Cast",2008.0,Untamed: A House of Night Novel,en-US
491,Orson Scott Card,1986.0,Speaker for the Dead,en-US
492,C.S. Lewis,1952.0,Mere Christianity,eng
493,Donna Tartt,1992.0,The Secret History,eng
494,Dave Eggers,2000.0,A Heartbreaking Work of Staggering Genius,eng
495,Jean M. Auel,1980.0,The Clan of the Cave Bear,eng
496,Anna Sewell,1877.0,Black Beauty,eng
497,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869.0,Война и миръ,eng
498,Bret Easton Ellis,1991.0,American Psycho,eng
499,Meg Cabot,2000.0,The Princess Diaries,eng
500,Alexander McCall Smith,1998.0,The No. 1 Ladies' Detective Agency ,eng
501,"Robert Kirkman, Tony Moore",2004.0,"The Walking Dead, Vol. 1: Days Gone Bye",en-GB
502,Arthur C. Clarke,1968.0,2001: A Space Odyssey,eng
503,Francine Rivers,1991.0,,eng
504,"Tim LaHaye, Jerry B. Jenkins",1995.0,Left Behind:  A Novel of the Earth's Last Days,eng
505,Kiera Cass,2014.0,The One,eng
506,Suzanne Collins,2010.0,The Hunger Games Box Set,eng
507,Barbara Ehrenreich,2001.0,Nickel and Dimed: On (Not) Getting By in America,eng
508,Sophie Kinsella,2008.0,Remember Me?,eng
509,Robert Jordan,1990.0,The Great Hunt,en-US
510,Patricia Cornwell,1990.0,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,eng
511,Edgar Allan Poe,1849.0,The Complete Tales of Edgar Allan Poe,en-US
512,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971.0,The Hiding Place,en-US
513,Arthur Conan Doyle,1892.0,The Adventures of Sherlock Holmes,eng
514,Pat Conroy,1986.0,The Prince of Tides,eng
515,Michael Chabon,2000.0,The Amazing Adventures of Kavalier & Clay,eng
516,Simone Elkeles,2008.0,Perfect Chemistry,eng
517,"J.M. Barrie, Michael Hague",1904.0,Peter Pan,en-US
518,Scott Westerfeld,2005.0,Pretties,eng
519,"Haruki Murakami, Jay Rubin",1994.0,ねじまき鳥クロニクル [Nejimakidori kuronikuru],eng
520,Michael Connelly,2005.0,The Lincoln Lawyer ,eng
521,David Mitchell,2004.0,Cloud Atlas,eng
522,Tim O'Brien,1990.0,The Things They Carried,en-US
523,Banksy,1988.0,Wall and Piece,eng
524,Lauren Oliver,2012.0,Pandemonium,eng
525,Jeff Lindsay,2004.0,Darkly Dreaming Dexter,eng
526,Charlaine Harris,2002.0,Living Dead in Dallas,eng
527,Robert Jordan,1991.0,The Dragon Reborn ,eng
528,"Jonathan Swift, Robert DeMaria Jr.",1726.0,Gulliver’s Travels,eng
529,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598.0,Much Ado About Nothing,eng
530,"Unknown, Seamus Heaney",975.0,Beowulf,en-US
531,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987.0,Batman: Year One,eng
532,Harper Lee,2015.0,Go Set a Watchman,eng
533,David Sedaris,2008.0,When You Are Engulfed in Flames,en-US
534,Laini Taylor,2011.0,Daughter of Smoke & Bone,eng
535,Victoria Aveyard,2015.0,Red Queen,eng
536,Charles Duhigg,2011.0,The Power of Habit,eng
537,John Berendt,1994.0,Midnight in the Garden of Good and Evil,eng
538,Colleen Hoover,2012.0,Hopeless,eng
539,"Frances Hodgson Burnett, Nancy Bond",1905.0,A Little Princess,eng
540,Sarah Dessen,2004.0,The Truth About Forever,en-US
541,C.S. Lewis,1954.0,The horse and his boy,eng
542,Richelle Mead,2010.0,Last Sacrifice ,eng
543,"Laura Ingalls Wilder, Garth Williams",1935.0,Little House on the Prairie,eng
544,"Margery Williams Bianco, William   Nicholson",1922.0,The Velveteen Rabbit,eng
545,Robert M. Pirsig,1974.0,Zen and the Art of Motorcycle Maintenance,eng
546,"H.G. Wells, Arthur C. Clarke",1897.0,The War of the Worlds,eng
547,Sara Shepard,2006.0,Pretty Little Liars,en-US
548,Don Freeman,1948.0,Corduroy,en-US
549,Michael Pollan,2006.0,The Omnivore's Dilemma,eng
550,Kate Atkinson,2013.0,Life After Life,eng
551,Nicholas Sparks,2000.0,The Rescue,en-US
552,Stephen King,1991.0,Needful Things,
553,Diana Gabaldon,1993.0,Voyager,eng
554,"Kenneth Branagh, William Shakespeare",1996.0,,eng
555,Stephen King,1981.0,Cujo,spa
556,Jeffrey Eugenides,1993.0,The Virgin Suicides,eng
557,Charlaine Harris,2004.0,Dead to the World,eng
558,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891.0,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,eng
559,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856.0,Madame Bovary,eng
560,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth,en-US
561,Brandon Sanderson,2010.0,The Way of Kings,eng
562,Charlaine Harris,2003.0,Club Dead,en-GB
563,Ned Vizzini,2006.0,It's Kind of a Funny Story,en-US
564,Brandon Sanderson,2007.0,,eng
565,Jojo Moyes,2015.0,After You,eng
566,Vanessa Diffenbaugh,2011.0,The Language of Flowers,eng
567,"Frank Miller, Klaus Janson, Lynn Varley",1986.0,Batman: The Dark Knight Returns,eng
568,James Patterson,2005.0,The Angel Experiment,eng
569,Nick Hornby,1995.0,High Fidelity,eng
570,Nicholas Sparks,2003.0,The Guardian,en-US
571,Margaret Atwood,2003.0,Oryx and Crake,eng
572,John Gray,1998.0,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",en-US
573,Anthony Bourdain,2000.0,Kitchen Confidential: Adventures in the Culinary Underbelly,eng
574,Michael Crichton,1999.0,Timeline,en-US
575,Voltaire,1759.0,Candide,eng
576,Natalie Babbitt,1975.0,Tuck Everlasting,eng
577,"Stephen King, Marie Milpois",1983.0,Christine,fre
578,P.D. Eastman,1960.0,Are You My Mother?,eng
579,E.H. Gombrich,1950.0,The Story of Art,en-US
580,Marissa Meyer,2013.0,Scarlet,eng
581,Robert T. Kiyosaki,1997.0,"Rich Dad , Poor Dad",eng
582,Becca Fitzpatrick,2011.0,Silence ,eng
583,Lev Grossman,2009.0,The Magicians,eng
584,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #1 (Desu Nōto) Taikutsu (退屈),eng
585,Libba Bray,2003.0,A Great and Terrible Beauty,eng
586,Jonathan Safran Foer,2002.0,Everything Is Illuminated,eng
587,Robert Ludlum,1986.0,The Bourne Supremacy,en-US
588,Tammara Webber,2012.0,Easy,en-CA
589,"Charles Dickens, Jeremy Tambling",1849.0,David Copperfield,eng
590,"Sherman Alexie, Ellen Forney",2007.0,The Absolutely True Diary of a Part-Time Indian,eng
591,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",1967.0,Мастер и Маргарита,eng
592,Ursula K. Le Guin,1968.0,A Wizard of Earthsea,en-US
593,"Kate DiCamillo, Chris Sheban",2000.0,Because of Winn-Dixie,eng
594,John Knowles,1959.0,A Separate Peace,en-US
595,John Grisham,1995.0,The Rainmaker,eng
596,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",1605.0,Don Quijote de La Mancha,eng
597,Robin Hobb,1995.0,Assassin's Apprentice,eng
598,Douglas Adams,1980.0,The Restaurant at the End of the Universe,eng
599,Lauren Kate,2010.0,Torment,eng
600,Beatrix Potter,1901.0,The Tale of Peter Rabbit,eng
601,"C.S. Lewis, Pauline Baynes",1953.0,The Silver Chair,eng
602,Brandon Sanderson,2008.0,The Hero of Ages,eng
603,Susanna Kaysen,1993.0,"Girl, Interrupted",eng
604,Chelsea Handler,2007.0,"Are You There, Vodka? It's Me, Chelsea",
605,"Richard Bach, Russell Munson",1970.0,Jonathan Livingston Seagull,en-US
606,Cassandra Clare,2014.0,City of Heavenly Fire,eng
607,"Robert Munsch, Sheila McGraw",1986.0,Love You Forever,en-GB
608,Stephen King,2006.0,Cell,en-US
609,Daniel James Brown,2013.0,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,eng
610,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977.0,The Silmarillion,eng
611,Stephen King,1987.0,The Drawing of the Three,eng
612,Kate Morton,2008.0,The Forgotten Garden,en-GB
613,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",1925.0,Der Prozeß,eng
614,Sarah Dessen,2002.0,This Lullaby,eng
615,Jodi Picoult,2000.0,Plain Truth,eng
616,Piper Kerman,2010.0,Orange Is the New Black: My Year in a Women's Prison,eng
617,"Arthur Conan Doyle, Anne Perry",1902.0,The Hound of the Baskervilles,eng
618,Daniel Kahneman,2011.0,"Thinking, Fast and Slow",eng
619,Marion Zimmer Bradley,1982.0,The Mists of Avalon,eng
620,Judy Blume,1970.0,"Are You There God? It's Me, Margaret",eng
621,Nicholas Sparks,2002.0,Nights in Rodanthe,eng
622,Stephen King,2014.0,Mr. Mercedes,eng
623,Charlaine Harris,2007.0,All Together Dead,eng
624,Chris Bohjalian,1997.0,Midwives,en-US
625,Chris Van Allsburg,1985.0,The Polar Express,en-US
626,"Jon Scieszka, Lane Smith",1989.0,The True Story of the Three Little Pigs,en-GB
627,Tom Clancy,1987.0,Patriot Games,eng
628,"Paulo Coelho, Margaret Jull Costa",1998.0,Veronika decide morrer,eng
629,"Sheryl Sandberg, Nell Scovell",2013.0,"Lean In: Women, Work, and the Will to Lead",eng
630,Charlaine Harris,2005.0,Dead as a Doornail ,eng
631,Tahereh Mafi,2011.0,"Shatter Me (Shatter Me, #1)",en-US
632,Robert A. Heinlein,1959.0,Starship Troopers,en-CA
633,Sophie Kinsella,2011.0,I've Got Your Number,eng
634,"Jostein Gaarder, Paulette Møller",1991.0,Sofies Verden,eng
635,Mark Cotta Vaz,2011.0,,eng
636,Ray Bradbury,1950.0,The Martian Chronicles,en-US
637,Jennifer Egan,2010.0,A Visit From the Goon Squad,eng
638,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",1880.0,Heidi,eng
639,Michael Crichton,2002.0,Prey,
640,C.S. Lewis,1956.0,The Last Battle,eng
641,Ken Follett,2007.0,World Without End,eng
642,"P.C. Cast, Kristin Cast",2008.0,Chosen: A House of Night Novel,en-US
643,Colleen Hoover,2012.0,Slammed,eng
644,Alex Flinn,2007.0,"Beastly (Beastly, #1, Kendra Chronicles, #1)",eng
645,"Geoffrey Chaucer, Nevill Coghill",1390.0,Tales of Caunterbury,eng
646,Emily Giffin,2006.0,Baby Proof,en-US
647,Christopher Paolini,2011.0,Inheritance,en-US
648,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009.0,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],eng
649,Harriet Beecher Stowe,1852.0,Uncle Tom's Cabin or Life Among the Lowly,eng
650,"Gaston Leroux, Alexander Teixeira de Mattos",1909.0,Le Fantôme de l'Opéra,eng
651,Charlaine Harris,2006.0,"Definitely Dead (Sookie Stackhouse, #6)",en-US
652,"José Saramago, Giovanni Pontiero",1995.0,Ensaio Sobre a Cegueira,en-US
653,Jonathan Franzen,2010.0,Freedom,en-US
654,Ally Condie,2011.0,Crossed,eng
655,Ally Carter,2006.0,"I'd Tell You I Love You, But Then I'd Have to Kill You",en-US
656,Aravind Adiga,2008.0,The White Tiger,eng
657,Jonathan Franzen,2001.0,The Corrections,eng
658,Barack Obama,1995.0,Dreams from My Father,eng
659,Michael Crichton,1980.0,Congo,eng
660,"Judith Viorst, Ray Cruz",1972.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",en-CA
661,Jhumpa Lahiri,1999.0,Interpreter of Maladies,eng
662,Howard Zinn,1980.0,A People's History of the United States: 1492 to Present ,eng
663,Truman Capote,1958.0,Breakfast at Tiffany's,eng
664,Justin Cronin,2010.0,The Passage,eng
665,Neil Gaiman,2005.0,Anansi Boys,eng
666,Sarah Dessen,2009.0,Along for the Ride,eng
667,Celeste Ng,2014.0,Everything I Never Told You,eng
668,"Isabel Allende, Magda Bogin",1982.0,La casa de los espíritus,en-US
669,Stephen King,1979.0,The Dead Zone,en-US
670,"Agatha Christie, Ροζίτα Σώκου",1920.0,The Mysterious Affair at Styles,eng
671,Agatha Christie,1934.0,Murder in the Calais Coach,eng
672,Chimamanda Ngozi Adichie,2013.0,Americanah,eng
673,James Patterson,2001.0,Suzanne's Diary for Nicholas,eng
674,Stephen King,1980.0,Firestarter,eng
675,Sylvia Day,2013.0,Entwined with You,eng
676,Christopher McDougall,2009.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",eng
677,Gabrielle Zevin,2014.0,The Storied Life of A.J. Fikry,eng
678,Ludwig Bemelmans,1939.0,Mad About Madeline,en-GB
679,Napoleon Hill,1937.0,Think and Grow Rich,eng
680,"Laura Ingalls Wilder, Garth Williams",1932.0,Little House In The Big Woods,eng
681,Susanna Clarke,2004.0,Jonathan Strange & Mr Norrell,eng
682,Nicholas Sparks,2001.0,A Bend in the Road,eng
683,Rick Riordan,2013.0,The House of Hades,eng
684,Michael  Grant,2008.0,Gone,eng
685,Nicholas Sparks,2003.0,The Wedding,en-US
686,David McCullough,2005.0,1776,eng
687,Jon Krakauer,2003.0,Under the Banner of Heaven: A Story of Violent Faith,eng
688,Jess Walter,2012.0,Beautiful Ruins,eng
689,Barack Obama,2006.0,The Audacity of Hope: Thoughts on Reclaiming the American Dream,en-US
690,Stephen King,1999.0,On Writing: A Memoir of the Craft,eng
691,Kristin Hannah,2008.0,Firefly Lane,en-US
692,Michael Crichton,1987.0,Sphere,eng
693,Emily Giffin,2008.0,Love the One You're With,en-US
694,"Robert Galbraith, J.K. Rowling",2014.0,The Silkworm,eng
695,Anne Rice,1985.0,The Vampire Lestat,eng
696,Ann Patchett,2011.0,State of Wonder,eng
697,Matthew Quick,2008.0,The Silver Linings Playbook,en-US
698,"Jules Verne, Anthony Bonner",1869.0,Vingt Mille Lieues Sous les Mers,eng
699,Philippa Gregory,2005.0,The Constant Princess,en-US
700,"Virginia Woolf, Maureen Howard",1925.0,Mrs Dalloway,en-US
701,"Jonas Jonasson, Rod Bradbury",2009.0,Hundraåringen som klev ut genom fönstret och försvann,en-GB
702,Stephen King,1998.0,Bag of Bones,en-US
703,John Irving,1985.0,The Cider House Rules,eng
704,"Richard Bachman, Stephen King",1984.0,Thinner,en-GB
705,"Jules Verne, Michael Glencross, Brian W. Aldiss",1872.0,Le tour du monde en quatre-vingts jours,eng
706,Sharon Creech,1994.0,Walk Two Moons,eng
707,"Paulo Coelho, Margaret Jull Costa",2003.0,Onze minutos,eng
708,J.D. Salinger,1953.0,Nine Stories,eng
709,Julie Powell,2005.0,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",eng
710,Neal Shusterman,2007.0,Unwind,eng
711,Diana Gabaldon,1996.0,"Drums of Autumn (Outlander, #4)",eng
712,Marie Lu,2013.0,Prodigy,eng
713,William Shakespeare,1603.0,The Tragedie of King Lear,eng
714,Arthur Miller,1949.0,Death of a Salesman,eng
715,Nicholas Sparks,2007.0,The Choice,en-US
716,Kate Egan,2012.0,,en-US
717,William Faulkner,1929.0,The Sound and the Fury,eng
718,Eckhart Tolle,2005.0,A New Earth: Awakening to Your Life's Purpose,eng
719,Tite Kubo,2002.0,BLEACH―ブリーチ―　1,eng
720,Allie Brosh,2013.0,,eng
721,Robert Jordan,1992.0,The Shadow Rising ,en-US
722,Gregory David Roberts,2003.0,Shantaram,eng
723,Charlaine Harris,2008.0,From Dead to Worse,eng
724,"Stephen King, Ned Dameron",1991.0,The Waste Lands,eng
725,Jeffery Deaver,1997.0,The Bone Collector,en-US
726,"Bernhard Schlink, Carol Brown Janeway",1995.0,Der Vorleser,eng
727,"Bill Martin Jr., Eric Carle",1967.0,"Brown Bear, Brown Bear, What Do You See?",eng
728,Dan Simmons,1989.0,Hyperion,eng
729,John Steinbeck,1947.0,The Pearl of the World,eng
730,William Peter Blatty,1971.0,The Exorcist,en-US
731,Stephenie Meyer,2009.0,The Short Second Life of Bree Tanner,eng
732,David Guterson,1994.0,Snow Falling on Cedars,eng
733,Alex Haley,1976.0,Roots,en-US
734,"Alan Moore, Brian Bolland, Tim Sale",1988.0,Batman: The Killing Joke ,eng
735,Ralph Ellison,1952.0,Invisible Man,eng
736,Ishmael Beah,2007.0,A Long Way Gone. Memoirs of a Boy Soldier,en-US
737,Robert C. O'Brien,1971.0,Mrs. Frisby and the Rats of NIMH,
738,Stephen King,1982.0,Different Seasons,eng
739,"Laura Ingalls Wilder, Garth Williams",1953.0,The Little House Collection,
740,Melissa Bank,1998.0,The Girls' Guide to Hunting and Fishing,
741,Hugh Howey,2012.0,Wool Omnibus,eng
742,Christopher Moore,2002.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",en-US
743,Eckhart Tolle,1997.0,The Power of Now,eng
744,Jenny  Lawson,2012.0,Let's Pretend This Never Happened (A Mostly True Memoir),eng
745,Scott Lynch,2006.0,The Lies of Locke Lamora,eng
746,Garth Nix,1995.0,Sabriel,en-US
747,Charlaine Harris,2009.0,Dead and Gone,eng
748,Jodi Picoult,2013.0,The Storyteller,eng
749,Jennifer L. Armentrout,2011.0,Obsidian,eng
750,Douglas Adams,1982.0,"Life, the Universe and Everything",eng
751,Sarah J. Maas,2013.0,Crown of Midnight,en-CA
752,Bryan Lee O'Malley,2004.0,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",eng
753,Jeannette Walls,2008.0,Half Broke Horses: A True Life Novel,eng
754,Terry Pratchett,1987.0,Mort,eng
755,Julie Kagawa,2010.0,"The Iron King (The Iron Fey, #1) ",eng
756,Larry McMurtry,1985.0,Lonesome Dove,en-US
757,Mary Roach,2003.0,Stiff: The Curious Lives of Human Cadavers,eng
758,Richelle Mead,2011.0,Bloodlines,en-US
759,Orson Scott Card,1998.0,Ender's Shadow,eng
760,Sophie Kinsella,2009.0,Twenties Girl,eng
761,Thomas Keneally,1982.0,Schindler's Ark,eng
762,Toni Morrison,1970.0,The Bluest Eye,eng
763,Philippa Gregory,2009.0,The White Queen,eng
764,"Malcolm X, Alex Haley",1965.0,The Autobiography of Malcolm X,eng
765,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989.0,Preludes & Nocturnes,eng
